WPM,accuracy,keystrokes,keypos,keyneg
1.346938775510204,1.0878724394785846,1.2835820895522387,1.348360655737705,0.625
1.0714285714285714,1.0261762382940314,1.0320512820512822,1.0736342042755345,0.6595744680851063
1.0980392156862746,1.0596483418651235,1.0436363636363637,1.0856031128404668,0.4444444444444444
