WPM,accuracy,keystrokes,keypos,keyneg
1.2448979591836735,1.0754189944134078,1.1343283582089552,1.2459016393442623,0.0
1.1666666666666667,1.0884576328556923,1.0854700854700854,1.168646080760095,0.3404255319148936
1.0,0.9889828622301359,0.9890909090909091,0.9844357976653697,1.0555555555555556
