0,1,2
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
0.3921056071101817,0.529882932840419,0.9822804314329736
