timestamp,raw_value,attention,label
1646086353.4199638,6,30,1
1646086353.420028,3,30,1
1646086353.420091,1,30,1
1646086353.420154,10,30,1
1646086353.420216,18,30,1
1646086353.420279,21,30,1
1646086353.420342,22,30,1
1646086353.420405,19,30,1
1646086353.421551,13,30,1
1646086353.422715,6,30,1
1646086353.424028,3,30,1
1646086353.4253042,5,30,1
1646086353.427798,9,30,1
1646086353.4289322,23,30,1
1646086353.43008,32,30,1
1646086353.431469,32,30,1
1646086353.434043,37,30,1
1646086353.4352472,41,30,1
1646086353.436513,40,30,1
1646086353.43777,38,30,1
1646086353.440258,40,30,1
1646086353.442755,38,30,1
1646086353.444001,36,30,1
1646086353.4465868,38,30,1
1646086353.4477398,40,30,1
1646086353.450252,39,30,1
1646086353.451515,36,30,1
1646086353.454037,28,30,1
1646086353.456501,24,30,1
1646086353.4590101,24,30,1
1646086353.460211,27,30,1
1646086353.46155,23,30,1
1646086353.464014,19,30,1
1646086353.466444,17,30,1
1646086353.467773,5,30,1
1646086353.468958,1,30,1
1646086353.471582,4,30,1
1646086353.474037,4,30,1
1646086353.4752,8,30,1
1646086353.478975,7,30,1
1646086353.480234,5,30,1
1646086353.481508,4,30,1
1646086353.482717,7,30,1
1646086353.485205,4,30,1
1646086353.487775,-9,30,1
1646086353.48897,-26,30,1
1646086353.491481,-38,30,1
1646086353.4927769,-45,30,1
1646086353.495188,-43,30,1
1646086353.496516,-40,30,1
1646086353.498951,-44,30,1
1646086353.5015109,-52,30,1
1646086353.502889,-51,30,1
1646086353.505245,-44,30,1
1646086353.5064378,-39,30,1
1646086353.509026,-38,30,1
1646086353.510253,-36,30,1
1646086353.5128078,-29,30,1
1646086353.513951,-34,30,1
1646086353.516572,-40,30,1
1646086353.5177379,-44,30,1
1646086353.520323,-43,30,1
1646086353.522743,-41,30,1
1646086353.524006,-38,30,1
1646086353.526518,-37,30,1
1646086353.5277739,-28,30,1
1646086353.5302532,-24,30,1
1646086353.532717,-25,30,1
1646086353.534092,-24,30,1
1646086353.535274,-24,30,1
1646086353.537754,-24,30,1
1646086353.540287,-21,30,1
1646086353.541501,-14,30,1
1646086353.544097,-18,30,1
1646086353.5451038,-26,30,1
1646086353.5478091,-27,30,1
1646086353.550266,-14,30,1
1646086353.5514822,-6,30,1
1646086353.5539699,-6,30,1
1646086353.555327,-11,30,1
1646086353.557745,-7,30,1
1646086353.558972,8,30,1
1646086353.561516,16,30,1
1646086353.5640051,19,30,1
1646086353.565281,22,30,1
1646086353.5665238,22,30,1
1646086353.594144,27,30,1
1646086353.595235,41,30,1
1646086353.59651,57,30,1
1646086353.597706,67,30,1
1646086353.5989618,65,30,1
1646086353.602303,55,30,1
1646086353.602376,50,30,1
1646086353.602441,51,30,1
1646086353.602505,50,30,1
1646086353.6025689,45,30,1
1646086353.602632,44,30,1
1646086353.602696,48,30,1
1646086353.602759,49,30,1
1646086353.602823,43,30,1
1646086353.602887,36,30,1
1646086353.6029499,28,30,1
1646086353.603961,24,30,1
1646086353.6052532,20,30,1
1646086353.6089652,9,30,1
1646086353.6102898,7,30,1
1646086353.6115148,12,30,1
1646086353.61271,21,30,1
1646086353.613968,21,30,1
1646086353.615248,17,30,1
1646086353.616516,10,30,1
1646086353.617708,8,30,1
1646086353.6203148,5,30,1
1646086353.622738,6,30,1
1646086353.62396,9,30,1
1646086353.62529,3,30,1
1646086353.628947,-8,30,1
1646086353.6302562,-12,30,1
1646086353.631569,-10,30,1
1646086353.6339378,1,30,1
1646086353.635242,16,30,1
1646086353.637743,24,30,1
1646086353.6390169,34,30,1
1646086353.64146,36,30,1
1646086353.645248,42,30,1
1646086353.646523,41,30,1
1646086353.647757,34,30,1
1646086353.649015,39,30,1
1646086353.651409,44,30,1
1646086353.652847,39,30,1
1646086353.6552489,45,30,1
1646086353.656544,81,30,1
1646086353.712919,118,30,1
1646086353.713973,135,30,1
1646086353.7177138,132,30,1
1646086353.7211561,132,30,1
1646086353.7212439,138,30,1
1646086353.72131,141,30,1
1646086353.721375,135,30,1
1646086353.72144,123,30,1
1646086353.721504,117,30,1
1646086353.721568,109,30,1
1646086353.721631,102,30,1
1646086353.721695,99,30,1
1646086353.721759,102,30,1
1646086353.721822,106,30,1
1646086353.721886,106,30,1
1646086353.7219489,106,30,1
1646086353.722013,108,30,1
1646086353.722076,105,30,1
1646086353.7221398,98,30,1
1646086353.7222028,91,30,1
1646086353.722267,86,30,1
1646086353.7224152,75,30,1
1646086353.722485,58,30,1
1646086353.722549,48,30,1
1646086353.722612,38,30,1
1646086353.7226748,23,30,1
1646086353.722738,7,30,1
1646086353.722801,0,30,1
1646086353.7228642,5,30,1
1646086353.722927,10,30,1
1646086353.72299,18,30,1
1646086353.72397,20,30,1
1646086353.725249,26,30,1
1646086353.726526,28,30,1
1646086353.727707,27,30,1
1646086353.73027,28,30,1
1646086353.731586,27,30,1
1646086353.732818,32,30,1
1646086353.7339468,39,30,1
1646086353.735251,40,30,1
1646086353.7365131,37,30,1
1646086353.740221,35,30,1
1646086353.741486,34,30,1
1646086353.742744,37,30,1
1646086353.745261,40,30,1
1646086353.746527,40,30,1
1646086353.748961,40,30,1
1646086353.757757,43,13,1
1646086353.758977,50,13,1
1646086353.7602181,52,13,1
1646086353.76158,53,13,1
1646086353.762718,50,13,1
1646086353.763972,48,13,1
1646086353.767798,50,13,1
1646086353.76894,54,13,1
1646086353.770258,55,13,1
1646086353.771598,48,13,1
1646086353.7727091,34,13,1
1646086353.775231,34,13,1
1646086353.776531,43,13,1
1646086353.7777438,44,13,1
1646086353.778945,34,13,1
1646086353.780289,16,13,1
1646086353.7815192,2,13,1
1646086353.7839732,-7,13,1
1646086353.7864928,-19,13,1
1646086353.7877362,-30,13,1
1646086353.7902951,-38,13,1
1646086353.7914839,-38,13,1
1646086353.7939441,-42,13,1
1646086353.79525,-52,13,1
1646086353.797761,-60,13,1
1646086353.800224,-65,13,1
1646086353.8015192,-61,13,1
1646086353.8039339,-66,13,1
1646086353.805273,-74,13,1
1646086353.80772,-89,13,1
1646086353.8090172,-108,13,1
1646086353.811497,-133,13,1
1646086353.8127491,-154,13,1
1646086353.8152509,-173,13,1
1646086353.817749,-203,13,1
1646086353.818945,-246,13,1
1646086353.821536,-298,13,1
1646086353.8227599,-359,13,1
1646086353.825239,-428,13,1
1646086353.82775,-485,13,1
1646086353.828973,-514,13,1
1646086353.8302112,-552,13,1
1646086353.832747,-612,13,1
1646086353.835232,-675,13,1
1646086353.8365161,-717,13,1
1646086353.841519,-724,13,1
1646086353.842763,-701,13,1
1646086353.843942,-669,13,1
1646086353.846514,-645,13,1
1646086353.847685,-610,13,1
1646086353.8489301,-555,13,1
1646086353.850253,-504,13,1
1646086353.852774,-461,13,1
1646086353.855218,-426,13,1
1646086353.856489,-401,13,1
1646086353.8577652,-387,13,1
1646086353.8602529,-362,13,1
1646086353.861494,-326,13,1
1646086353.863976,-275,13,1
1646086353.866494,-232,13,1
1646086353.867734,-202,13,1
1646086353.870223,-186,13,1
1646086353.871516,-187,13,1
1646086353.873965,-185,13,1
1646086353.875259,-180,13,1
1646086353.877713,-173,13,1
1646086353.8802402,-168,13,1
1646086353.881519,-172,13,1
1646086353.8839629,-173,13,1
1646086353.886467,-173,13,1
1646086353.887747,-169,13,1
1646086353.888973,-151,13,1
1646086353.8915179,-125,13,1
1646086353.89391,-121,13,1
1646086353.895249,-135,13,1
1646086353.896574,-147,13,1
1646086353.898945,-150,13,1
1646086353.901519,-148,13,1
1646086353.902774,-148,13,1
1646086353.905254,-151,13,1
1646086353.906465,-149,13,1
1646086353.9089742,-156,13,1
1646086353.911587,-163,13,1
1646086353.9127328,-163,13,1
1646086353.9152231,-173,13,1
1646086353.916522,-198,13,1
1646086353.9189792,-236,13,1
1646086353.920248,-277,13,1
1646086353.922724,-291,13,1
1646086353.9239612,-292,13,1
1646086353.926538,-300,13,1
1646086353.928962,-301,13,1
1646086353.930225,-286,13,1
1646086353.932748,-266,13,1
1646086353.933965,-249,13,1
1646086353.936414,-227,13,1
1646086353.93773,-169,13,1
1646086353.940253,-94,13,1
1646086353.942709,-41,13,1
1646086353.943972,-9,13,1
1646086353.946531,16,13,1
1646086353.947722,51,13,1
1646086353.9501162,89,13,1
1646086353.951518,131,13,1
1646086353.954008,157,13,1
1646086353.956506,162,13,1
1646086353.9577448,169,13,1
1646086354.001694,184,13,1
1646086354.002795,187,13,1
1646086354.0039392,178,13,1
1646086354.005259,171,13,1
1646086354.008555,169,13,1
1646086354.008628,171,13,1
1646086354.008693,172,13,1
1646086354.008758,170,13,1
1646086354.008822,157,13,1
1646086354.008886,139,13,1
1646086354.00895,144,13,1
1646086354.0090141,154,13,1
1646086354.009078,151,13,1
1646086354.009141,129,13,1
1646086354.009205,99,13,1
1646086354.009269,86,13,1
1646086354.009333,80,13,1
1646086354.009397,59,13,1
1646086354.00946,25,13,1
1646086354.009525,-2,13,1
1646086354.009588,-24,13,1
1646086354.009652,-56,13,1
1646086354.009716,-113,13,1
1646086354.00978,-120,13,1
1646086354.009987,-73,13,1
1646086354.011521,-41,13,1
1646086354.012783,-55,13,1
1646086354.013945,-85,13,1
1646086354.0152571,-83,13,1
1646086354.017788,-46,13,1
1646086354.018944,-25,13,1
1646086354.020308,-26,13,1
1646086354.025307,-35,13,1
1646086354.0264618,-36,13,1
1646086354.027735,-9,13,1
1646086354.030226,8,13,1
1646086354.031519,13,13,1
1646086354.032715,24,13,1
1646086354.033974,28,13,1
1646086354.035249,25,13,1
1646086354.037806,27,13,1
1646086354.040287,37,13,1
1646086354.04152,39,13,1
1646086354.043971,29,13,1
1646086354.04527,23,13,1
1646086354.0477362,26,13,1
1646086354.050199,35,13,1
1646086354.0515368,42,13,1
1646086354.053938,37,13,1
1646086354.055253,8,13,1
1646086354.0579321,-9,13,1
1646086354.058989,-12,13,1
1646086354.0615208,-14,13,1
1646086354.0627542,-22,13,1
1646086354.065185,1,13,1
1646086354.067787,20,13,1
1646086354.068945,27,13,1
1646086354.07149,29,13,1
1646086354.072757,39,13,1
1646086354.075223,52,13,1
1646086354.0764852,65,13,1
1646086354.0789802,75,13,1
1646086354.081599,98,13,1
1646086354.08272,115,13,1
1646086354.085217,122,13,1
1646086354.086539,132,13,1
1646086354.089101,164,13,1
1646086354.090228,205,13,1
1646086354.092735,226,13,1
1646086354.09518,236,13,1
1646086354.0965161,263,13,1
1646086354.0989811,291,13,1
1646086354.1002219,299,13,1
1646086354.1027231,299,13,1
1646086354.103977,304,13,1
1646086354.106554,324,13,1
1646086354.10895,345,13,1
1646086354.1102662,354,13,1
1646086354.111495,349,13,1
1646086354.113984,360,13,1
1646086354.116522,379,13,1
1646086354.117735,389,13,1
1646086354.120256,388,13,1
1646086354.121521,381,13,1
1646086354.123915,374,13,1
1646086354.125219,365,13,1
1646086354.127796,360,13,1
1646086354.130253,349,13,1
1646086354.131489,340,13,1
1646086354.133914,328,13,1
1646086354.135224,320,13,1
1646086354.137737,316,13,1
1646086354.138946,315,13,1
1646086354.1427772,312,13,1
1646086354.1439612,309,13,1
1646086354.145191,306,13,1
1646086354.147748,296,13,1
1646086354.1502469,280,13,1
1646086354.151521,263,13,1
1646086354.152608,245,13,1
1646086354.155266,228,13,1
1646086354.156489,213,13,1
1646086354.158977,195,13,1
1646086354.1602418,177,13,1
1646086354.162762,160,13,1
1646086354.165189,138,13,1
1646086354.166507,114,13,1
1646086354.1689742,83,13,1
1646086354.17025,57,13,1
1646086354.1727512,44,13,1
1646086354.1739662,22,13,1
1646086354.176501,-10,13,1
1646086354.178957,-43,13,1
1646086354.180192,-62,13,1
1646086354.182762,-68,13,1
1646086354.183969,-84,13,1
1646086354.1865,-108,13,1
1646086354.187732,-123,13,1
1646086354.1902301,-115,13,1
1646086354.192791,-92,13,1
1646086354.1939452,-81,13,1
1646086354.1964989,-77,13,1
1646086354.197748,-74,13,1
1646086354.200223,-58,13,1
1646086354.20148,-36,13,1
1646086354.204032,-9,13,1
1646086354.206485,7,13,1
1646086354.236564,13,13,1
1646086354.2377799,26,13,1
1646086354.240222,43,13,1
1646086354.243366,54,13,1
1646086354.2434402,60,13,1
1646086354.243506,68,13,1
1646086354.2435699,84,13,1
1646086354.243634,104,13,1
1646086354.243698,122,13,1
1646086354.2437608,144,13,1
1646086354.243825,163,13,1
1646086354.2438881,172,13,1
1646086354.243952,186,13,1
1646086354.2440152,201,13,1
1646086354.244079,212,13,1
1646086354.244142,216,13,1
1646086354.2442062,225,13,1
1646086354.245218,234,13,1
1646086354.246468,234,13,1
1646086354.2489758,229,13,1
1646086354.2502,221,13,1
1646086354.250272,213,13,1
1646086354.2515268,203,13,1
1646086354.252797,203,13,1
1646086354.255163,200,13,1
1646086354.256475,200,13,1
1646086354.309261,201,13,1
1646086354.310229,200,13,1
1646086354.311491,198,13,1
1646086354.312702,196,13,1
1646086354.313974,192,13,1
1646086354.318796,188,13,1
1646086354.3188689,184,13,1
1646086354.318934,177,13,1
1646086354.318998,166,13,1
1646086354.319061,166,13,1
1646086354.319124,172,13,1
1646086354.3191879,181,13,1
1646086354.319251,180,13,1
1646086354.319314,168,13,1
1646086354.319377,160,13,1
1646086354.31944,164,13,1
1646086354.319503,177,13,1
1646086354.319566,184,13,1
1646086354.319628,184,13,1
1646086354.3197079,182,13,1
1646086354.319772,176,13,1
1646086354.319946,171,13,1
1646086354.3200178,171,13,1
1646086354.3200839,180,13,1
1646086354.320149,187,13,1
1646086354.320213,196,13,1
1646086354.320276,197,13,1
1646086354.32034,193,13,1
1646086354.320404,194,13,1
1646086354.320467,199,13,1
1646086354.321532,198,13,1
1646086354.322756,193,13,1
1646086354.323966,188,13,1
1646086354.325193,185,13,1
1646086354.327753,181,13,1
1646086354.3290398,178,13,1
1646086354.33023,172,13,1
1646086354.3314738,169,13,1
1646086354.333979,171,13,1
1646086354.335223,173,13,1
1646086354.336491,171,13,1
1646086354.338968,169,13,1
1646086354.340223,164,13,1
1646086354.342713,160,13,1
1646086354.343978,160,13,1
1646086354.3464892,160,13,1
1646086354.348958,160,13,1
1646086354.3501928,154,13,1
1646086354.35279,148,13,1
1646086354.353941,145,13,1
1646086354.35649,146,13,1
1646086354.3576472,146,13,1
1646086354.360096,140,13,1
1646086354.3627782,138,13,1
1646086354.363868,136,13,1
1646086354.3663611,134,13,1
1646086354.367611,130,13,1
1646086354.370131,124,13,1
1646086354.3714151,128,13,1
1646086354.3738308,132,13,1
1646086354.375159,129,13,1
1646086354.377641,117,13,1
1646086354.380162,112,13,1
1646086354.381382,115,13,1
1646086354.383903,115,13,1
1646086354.3852,114,13,1
1646086354.387696,112,13,1
1646086354.390151,112,13,1
1646086354.391381,115,13,1
1646086354.395159,114,13,1
1646086354.396418,109,13,1
1646086354.397674,108,13,1
1646086354.398901,109,13,1
1646086354.4014158,107,13,1
1646086354.402653,98,13,1
1646086354.405161,87,13,1
1646086354.4064581,81,13,1
1646086354.408993,76,13,1
1646086354.410133,75,13,1
1646086354.4127092,76,13,1
1646086354.4151611,80,13,1
1646086354.416415,82,13,1
1646086354.418877,83,13,1
1646086354.421466,76,13,1
1646086354.4226172,74,13,1
1646086354.423933,76,13,1
1646086354.4263942,80,13,1
1646086354.4288661,77,13,1
1646086354.430131,77,13,1
1646086354.432676,82,13,1
1646086354.4339352,83,13,1
1646086354.436416,75,13,1
1646086354.437644,72,13,1
1646086354.440159,72,13,1
1646086354.442654,72,13,1
1646086354.4439318,72,13,1
1646086354.4464698,73,13,1
1646086354.447681,74,13,1
1646086354.450203,76,13,1
1646086354.451382,73,13,1
1646086354.4539351,68,13,1
1646086354.455182,65,13,1
1646086354.4577339,60,13,1
1646086354.460078,59,13,1
1646086354.461474,61,13,1
1646086354.463966,65,13,1
1646086354.4652631,61,13,1
1646086354.467765,61,13,1
1646086354.468841,61,13,1
1646086354.471493,64,13,1
1646086354.474005,67,13,1
1646086354.475191,71,13,1
1646086354.47774,70,13,1
1646086354.478915,68,13,1
1646086354.481482,65,13,1
1646086354.48267,65,13,1
1646086354.48524,65,13,1
1646086354.487753,64,13,1
1646086354.48898,60,13,1
1646086354.4914858,58,13,1
1646086354.4927511,54,13,1
1646086354.495202,50,13,1
1646086354.4964921,49,13,1
1646086354.498977,49,13,1
1646086354.500183,50,13,1
1646086354.502752,51,13,1
1646086354.5051908,49,13,1
1646086354.5065,43,13,1
1646086354.509053,41,13,1
1646086354.510241,44,13,1
1646086354.5127418,49,13,1
1646086354.513983,49,13,1
1646086354.516611,44,13,1
1646086354.5188742,40,13,1
1646086354.520237,37,13,1
1646086354.5227299,36,13,1
1646086354.5239758,35,13,1
1646086354.526468,29,13,1
1646086354.527756,23,13,1
1646086354.53023,18,13,1
1646086354.531492,16,13,1
1646086354.533945,12,13,1
1646086354.5364952,7,13,1
1646086354.537827,7,13,1
1646086354.540224,10,13,1
1646086354.541493,16,13,1
1646086354.543979,19,13,1
1646086354.544994,23,13,1
1646086354.547749,23,13,1
1646086354.550231,23,13,1
1646086354.5514822,27,13,1
1646086354.554028,29,13,1
1646086354.555271,26,13,1
1646086354.600369,19,13,1
1646086354.601492,11,13,1
1646086354.602679,9,13,1
1646086354.605222,10,13,1
1646086354.608653,12,13,1
1646086354.608725,12,13,1
1646086354.608792,13,13,1
1646086354.6088572,19,13,1
1646086354.608922,18,13,1
1646086354.6089861,10,13,1
1646086354.609051,8,13,1
1646086354.609115,6,13,1
1646086354.6091788,5,13,1
1646086354.609243,6,13,1
1646086354.609306,9,13,1
1646086354.60937,10,13,1
1646086354.6094341,12,13,1
1646086354.609497,17,13,1
1646086354.6095612,19,13,1
1646086354.6096241,19,13,1
1646086354.609688,17,13,1
1646086354.6097522,16,13,1
1646086354.610034,18,13,1
1646086354.610107,23,13,1
1646086354.610174,33,13,1
1646086354.6102378,41,13,1
1646086354.611507,43,13,1
1646086354.612755,48,13,1
1646086354.6139488,49,13,1
1646086354.615226,49,13,1
1646086354.6165152,49,13,1
1646086354.617739,43,13,1
1646086354.620301,40,13,1
1646086354.622688,40,13,1
1646086354.623981,41,13,1
1646086354.6252108,43,13,1
1646086354.62773,50,13,1
1646086354.630234,57,13,1
1646086354.631488,60,13,1
1646086354.633966,58,13,1
