timestamp,raw_value,attention,label
1646086487.547816,27,69,1
1646086487.547879,27,69,1
1646086487.547942,28,69,1
1646086487.5480058,29,69,1
1646086487.5480692,32,69,1
1646086487.5481322,29,69,1
1646086487.548196,29,69,1
1646086487.548259,32,69,1
1646086487.549324,32,69,1
1646086487.5505369,32,69,1
1646086487.551798,32,69,1
1646086487.553066,32,69,1
1646086487.555566,32,69,1
1646086487.556826,28,69,1
1646086487.558082,29,69,1
1646086487.5593212,32,69,1
1646086487.563047,33,69,1
1646086487.5643148,32,69,1
1646086487.5655491,32,69,1
1646086487.566795,32,69,1
1646086487.56807,29,69,1
1646086487.57182,28,69,1
1646086487.5731342,27,69,1
1646086487.574292,27,69,1
1646086487.578044,26,69,1
1646086487.5793102,27,69,1
1646086487.580467,27,69,1
1646086487.582967,26,69,1
1646086487.584331,27,69,1
1646086487.585537,28,69,1
1646086487.588073,29,69,1
1646086487.590658,27,69,1
1646086487.591796,27,69,1
1646086487.5943198,27,69,1
1646086487.5955489,28,69,1
1646086487.598062,27,69,1
1646086487.600449,27,69,1
1646086487.6018271,28,69,1
1646086487.604367,28,69,1
1646086487.605524,26,69,1
1646086487.6093419,25,69,1
1646086487.610548,26,69,1
1646086487.611855,28,69,1
1646086487.614343,32,69,1
1646086487.615552,28,69,1
1646086487.61681,29,69,1
1646086487.619319,28,69,1
1646086487.621867,26,69,1
1646086487.623083,25,69,1
1646086487.625591,26,69,1
1646086487.626794,28,69,1
1646086487.629282,28,69,1
1646086487.631893,29,69,1
1646086487.633031,32,69,1
1646086487.6355488,33,69,1
1646086487.6368299,34,69,1
1646086487.639276,34,69,1
1646086487.640519,34,69,1
1646086487.643064,34,69,1
1646086487.644334,33,69,1
1646086487.6468291,32,69,1
1646086487.6492422,32,69,1
1646086487.650573,32,69,1
1646086487.653103,32,69,1
1646086487.6555688,32,69,1
1646086487.656835,33,69,1
1646086487.6580632,33,69,1
1646086487.660599,34,69,1
1646086487.66303,34,69,1
1646086487.665548,32,69,1
1646086487.668085,28,69,1
1646086487.6692748,27,69,1
1646086487.670552,26,69,1
1646086487.673065,26,69,1
1646086487.6743512,27,69,1
1646086487.6754718,28,69,1
1646086487.680515,26,69,1
1646086487.681816,25,69,1
1646086487.6830988,27,69,1
1646086487.6843488,27,69,1
1646086487.6855838,27,69,1
1646086487.688119,25,69,1
1646086487.689337,24,69,1
1646086487.691801,25,69,1
1646086487.6930912,24,69,1
1646086487.695549,23,69,1
1646086487.698092,22,69,1
1646086487.6993291,21,69,1
1646086487.7018518,20,69,1
1646086487.703062,21,69,1
1646086487.705568,22,69,1
1646086487.708072,24,69,1
1646086487.709356,23,69,1
1646086487.7105489,22,69,1
1646086487.713071,22,69,1
1646086487.715552,24,69,1
1646086487.71683,26,69,1
1646086487.719309,26,69,1
1646086487.720497,24,69,1
1646086487.7230668,25,69,1
1646086487.7255528,25,69,1
1646086487.726799,24,69,1
1646086487.728069,25,69,1
1646086487.730549,27,69,1
1646086487.733053,29,69,1
1646086487.734296,28,69,1
1646086487.73685,25,69,1
1646086487.739379,25,69,1
1646086487.740521,25,69,1
1646086487.741861,25,69,1
1646086487.744334,24,69,1
1646086487.746818,24,69,1
1646086487.748052,25,69,1
1646086487.750554,25,69,1
1646086487.751799,24,69,1
1646086487.754355,22,69,1
1646086487.7555132,21,69,1
1646086487.757984,21,69,1
1646086487.760548,23,69,1
1646086487.761796,25,69,1
1646086487.76433,25,69,1
1646086487.76548,26,69,1
1646086487.768051,25,69,1
1646086487.76931,23,69,1
1646086487.77179,22,69,1
1646086487.773083,22,69,1
1646086487.775476,22,69,1
1646086487.7778711,21,69,1
1646086487.7793658,20,69,1
1646086487.7818298,22,69,1
1646086487.783085,24,69,1
1646086487.785515,25,69,1
1646086487.786805,25,69,1
1646086487.8430452,26,69,1
1646086487.8443022,24,69,1
1646086487.848068,23,69,1
1646086487.851518,22,69,1
1646086487.85159,23,69,1
1646086487.851656,25,69,1
1646086487.851721,26,69,1
1646086487.851785,26,69,1
1646086487.851849,28,69,1
1646086487.851913,32,69,1
1646086487.8519769,34,69,1
1646086487.852041,34,69,1
1646086487.852104,34,69,1
1646086487.8521678,32,69,1
1646086487.852231,28,69,1
1646086487.852295,26,69,1
1646086487.8523579,25,69,1
1646086487.852421,26,69,1
1646086487.8524852,26,69,1
1646086487.8525481,26,69,1
1646086487.852612,25,69,1
1646086487.8527842,24,69,1
1646086487.852854,25,69,1
1646086487.852919,25,69,1
1646086487.852983,23,69,1
1646086487.8530471,20,69,1
1646086487.85311,16,69,1
1646086487.853174,10,69,1
1646086487.853237,9,69,1
1646086487.8532999,9,69,1
1646086487.853363,10,69,1
1646086487.854317,12,69,1
1646086487.855485,12,69,1
1646086487.856831,12,69,1
1646086487.857999,12,69,1
1646086487.860519,12,69,1
1646086487.865521,11,69,1
1646086487.866774,12,69,1
1646086487.868136,12,69,1
1646086487.869326,8,69,1
1646086487.87056,2,69,1
1646086487.870633,-2,69,1
1646086487.871809,-1,69,1
1646086487.8730948,3,69,1
1646086487.876737,3,69,1
1646086487.87803,1,69,1
1646086487.8793259,2,69,1
1646086487.88049,4,69,1
1646086487.8830988,4,69,1
1646086487.8855522,6,69,1
1646086487.886802,6,69,1
1646086487.889289,7,69,1
1646086487.891795,7,69,1
1646086487.89307,7,69,1
1646086487.894309,5,69,1
1646086487.8980968,4,69,1
1646086487.899317,4,69,1
1646086487.9004722,7,69,1
1646086487.903046,4,69,1
1646086487.904337,3,69,1
1646086487.906778,6,69,1
1646086487.908032,12,69,1
1646086487.910493,18,69,1
1646086487.911804,19,69,1
1646086487.915383,20,69,1
1646086487.9165819,22,69,1
1646086487.917887,24,69,1
1646086487.921576,22,69,1
1646086487.922821,20,69,1
1646086487.9240801,18,69,1
1646086487.941887,18,69,1
1646086487.943155,19,69,1
1646086487.9442601,20,69,1
1646086487.945484,18,69,1
1646086487.946835,17,69,1
1646086487.9469068,18,69,1
1646086487.9469728,20,69,1
1646086487.947038,19,69,1
1646086487.9471009,16,69,1
1646086487.947166,10,69,1
1646086487.947229,10,69,1
1646086487.9481459,13,69,1
1646086487.9493608,18,69,1
1646086487.9518049,18,69,1
1646086487.95431,20,69,1
1646086487.9555368,20,69,1
1646086487.9568179,20,69,1
1646086487.959321,23,69,1
1646086487.96182,26,69,1
1646086487.963081,25,69,1
1646086487.965466,24,69,1
1646086487.968082,24,69,1
1646086487.9693818,24,69,1
1646086487.970525,26,69,1
1646086487.973035,28,69,1
1646086487.97431,32,69,1
1646086487.976614,32,69,1
1646086487.979501,35,69,1
1646086487.980333,37,69,1
1646086487.982836,37,69,1
1646086487.984473,35,69,1
1646086487.986722,34,69,1
1646086487.9878368,37,69,1
1646086487.990465,39,69,1
1646086487.992996,39,69,1
1646086487.994111,40,69,1
1646086488.021617,42,69,1
1646086488.022989,48,69,1
1646086488.024223,48,69,1
1646086488.071213,43,69,1
1646086488.071285,44,69,1
1646086488.071351,49,69,1
1646086488.071415,50,69,1
1646086488.071479,52,69,1
1646086488.071553,56,69,1
1646086488.0716171,56,69,1
1646086488.071681,53,69,1
1646086488.071745,53,69,1
1646086488.071808,55,69,1
1646086488.071871,55,69,1
